trial_uid,session_id,participant_code,trial_index,trial_type,prompt_id,error_episode_id,episode_start_event_index,episode_end_event_index,episode_start_time_ms,episode_end_time_ms,episode_duration_ms,episode_event_count,episode_delete_count,episode_recovery_step_count,max_error_suffix_depth,mean_friction,pause_before_first_delete_ms
20260423084348-yowi25__8__P10,20260423084348-yowi25,Chokdee`,8,main,P10,19,85,87,44218,44605,387,3,1,1,2,8.048072626753584,382.0
20260423084348-yowi25__8__P10,20260423084348-yowi25,Chokdee`,8,main,P10,20,89,99,45133,47807,2674,11,5,5,6,2.2986578967503095,1081.0
20260423084348-yowi25__9__P06,20260423084348-yowi25,Chokdee`,9,main,P06,1,9,9,1758,1758,0,1,0,0,1,-4.186000234587104,
20260423084348-yowi25__9__P06,20260423084348-yowi25,Chokdee`,9,main,P06,2,13,13,3148,3148,0,1,0,0,1,1.1742725770006839,
20260423084348-yowi25__9__P06,20260423084348-yowi25,Chokdee`,9,main,P06,3,16,18,4328,5019,691,3,1,1,2,2.4427769477738703,485.0
20260423084348-yowi25__9__P06,20260423084348-yowi25,Chokdee`,9,main,P06,4,20,22,5869,6224,355,3,1,1,2,-1.2313904947193093,351.0
20260423084348-yowi25__9__P06,20260423084348-yowi25,Chokdee`,9,main,P06,5,24,24,6435,6435,0,1,0,0,1,-1.3829734573478711,
20260423084348-yowi25__9__P06,20260423084348-yowi25,Chokdee`,9,main,P06,6,37,39,9729,10281,552,3,1,1,2,-1.1834793802887817,294.0
20260423084348-yowi25__9__P06,20260423084348-yowi25,Chokdee`,9,main,P06,7,51,51,12780,12780,0,1,0,0,1,1.0955409403883771,
20260423084348-yowi25__9__P06,20260423084348-yowi25,Chokdee`,9,main,P06,8,53,57,13382,14085,703,5,2,2,3,2.809710806225619,267.0
20260423084348-yowi25__10__P08,20260423084348-yowi25,Chokdee`,10,main,P08,1,43,43,8119,8119,0,1,0,0,1,2.2799327627969097,
20260423084348-yowi25__10__P08,20260423084348-yowi25,Chokdee`,10,main,P08,2,54,54,10137,10137,0,1,0,0,1,0.6989880333270004,
20260423084348-yowi25__10__P08,20260423084348-yowi25,Chokdee`,10,main,P08,3,59,61,10793,11258,465,3,1,1,2,-2.210456469507445,462.0
20260423084348-yowi25__11__P07,20260423084348-yowi25,Chokdee`,11,main,P07,1,12,12,3518,3518,0,1,0,0,1,6.6013428712866515,
20260423084348-yowi25__11__P07,20260423084348-yowi25,Chokdee`,11,main,P07,2,17,17,4494,4494,0,1,0,0,1,0.6498705599346903,
20260423084348-yowi25__11__P07,20260423084348-yowi25,Chokdee`,11,main,P07,3,24,24,6141,6141,0,1,0,0,1,-4.40259028049994,
20260423084348-yowi25__11__P07,20260423084348-yowi25,Chokdee`,11,main,P07,4,45,45,10765,10765,0,1,0,0,1,0.7241293605615102,
20260423084348-yowi25__11__P07,20260423084348-yowi25,Chokdee`,11,main,P07,5,66,68,13856,14358,502,3,1,1,2,-0.9171014697621557,383.0
20260423084348-yowi25__12__P12,20260423084348-yowi25,Chokdee`,12,main,P12,1,9,13,1999,2633,634,5,2,2,3,-0.0029149804779968315,390.0
20260423084348-yowi25__12__P12,20260423084348-yowi25,Chokdee`,12,main,P12,2,18,24,3950,4839,889,7,3,3,4,1.9970177728861025,275.0
20260423084348-yowi25__12__P12,20260423084348-yowi25,Chokdee`,12,main,P12,3,27,29,5692,6050,358,3,1,1,2,2.1688875685109603,283.0
20260423084348-yowi25__12__P12,20260423084348-yowi25,Chokdee`,12,main,P12,4,36,38,7377,7706,329,3,1,1,2,-0.6011960314575104,251.0
20260423084348-yowi25__12__P12,20260423084348-yowi25,Chokdee`,12,main,P12,5,63,63,11468,11468,0,1,0,0,1,-0.292187276301056,
20260423084348-yowi25__12__P12,20260423084348-yowi25,Chokdee`,12,main,P12,6,83,83,15054,15054,0,1,0,0,1,6.275890732707474,
20260423084348-yowi25__12__P12,20260423084348-yowi25,Chokdee`,12,main,P12,7,96,96,17732,17732,0,1,0,0,1,3.249461247306968,
20260423084348-yowi25__12__P12,20260423084348-yowi25,Chokdee`,12,main,P12,8,100,102,18616,19124,508,3,1,1,2,-0.6686976999775686,197.0
20260423084348-yowi25__12__P12,20260423084348-yowi25,Chokdee`,12,main,P12,9,131,133,24227,24685,458,3,1,1,2,0.486297302008885,181.0
20260423084348-yowi25__12__P12,20260423084348-yowi25,Chokdee`,12,main,P12,10,156,156,30158,30158,0,1,0,0,1,-2.834333346477442,
20260423084348-yowi25__12__P12,20260423084348-yowi25,Chokdee`,12,main,P12,11,162,162,31403,31403,0,1,0,0,1,-4.261095732785115,
20260423084348-yowi25__12__P12,20260423084348-yowi25,Chokdee`,12,main,P12,12,165,171,31927,32716,789,7,3,3,4,0.21986273661827202,4.0
20260423084348-yowi25__13__P14,20260423084348-yowi25,Chokdee`,13,main,P14,1,14,16,3660,4180,520,3,1,1,2,0.2941415253803985,329.0
20260423084348-yowi25__13__P14,20260423084348-yowi25,Chokdee`,13,main,P14,2,26,28,6207,6775,568,3,1,1,2,-1.2449080407424848,421.0
20260423084348-yowi25__13__P14,20260423084348-yowi25,Chokdee`,13,main,P14,3,38,38,8474,8474,0,1,0,0,1,-2.9153150710254963,
20260423084348-yowi25__13__P14,20260423084348-yowi25,Chokdee`,13,main,P14,4,45,47,9982,10408,426,3,1,1,2,0.12363154706451444,245.0
20260423084348-yowi25__13__P14,20260423084348-yowi25,Chokdee`,13,main,P14,5,68,72,14160,14839,679,5,2,2,3,1.1947593211038847,445.0
20260423084348-yowi25__13__P14,20260423084348-yowi25,Chokdee`,13,main,P14,6,84,86,16723,17291,568,3,1,1,2,-0.6176188528589696,227.0
20260423084348-yowi25__13__P14,20260423084348-yowi25,Chokdee`,13,main,P14,7,98,100,18936,19533,597,3,1,1,2,0.7670767537709654,551.0
20260423084348-yowi25__13__P14,20260423084348-yowi25,Chokdee`,13,main,P14,8,118,118,23713,23713,0,1,0,0,1,-1.9837793467417255,
20260423084348-yowi25__13__P14,20260423084348-yowi25,Chokdee`,13,main,P14,9,125,127,25176,25508,332,3,1,1,2,2.7115963497532998,283.0
20260423084348-yowi25__13__P14,20260423084348-yowi25,Chokdee`,13,main,P14,10,165,167,34780,35351,571,3,1,1,2,-1.7257058211851313,557.0
20260423084348-yowi25__13__P14,20260423084348-yowi25,Chokdee`,13,main,P14,11,182,186,38654,39956,1302,5,2,2,2,-1.2607740673982897,335.0
20260423084348-yowi25__14__P13,20260423084348-yowi25,Chokdee`,14,main,P13,1,9,11,3181,3773,592,3,1,1,2,-0.8463058818932453,371.0
20260423084348-yowi25__14__P13,20260423084348-yowi25,Chokdee`,14,main,P13,2,17,25,5455,6516,1061,9,4,4,5,0.30520232837839234,207.0
