trial_uid,session_id,participant_code,trial_index,trial_type,prompt_id,prompt_position,prompt_position_1based,time_to_first_correct_ms,time_to_stability_ms,revisions,wrong_first
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,20,21,15511,15511,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,21,22,15645,15645,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,22,23,15964,15964,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,23,24,16428,16428,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,24,25,16697,16697,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,25,26,17767,17767,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,26,27,17879,17879,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,27,28,18064,18064,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,28,29,18262,18262,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,29,30,18559,18559,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,30,31,18923,18923,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,31,32,19163,19163,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,32,33,19274,19274,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,33,34,19471,19471,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,34,35,19588,19588,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,35,36,19776,19776,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,36,37,20587,20587,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,37,38,20738,20738,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,38,39,21017,21017,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,39,40,21184,21184,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,40,41,21323,21323,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,41,42,21498,21498,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,42,43,21630,21630,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,43,44,21803,21803,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,44,45,22022,22022,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,45,46,22239,22239,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,46,47,22431,22431,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,47,48,22750,22750,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,48,49,22839,22839,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,49,50,23059,23059,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,50,51,23181,23181,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,51,52,23220,23220,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,52,53,26015,26015,0,1
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,53,54,27237,27237,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,54,55,27410,27410,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,55,56,28056,28056,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,56,57,28254,28254,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,57,58,28659,28659,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,58,59,28857,28857,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,59,60,29011,29011,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,60,61,29744,29744,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,61,62,29870,29870,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,62,63,30018,30018,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,63,64,30272,30272,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,64,65,30455,30455,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,65,66,30743,30743,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,66,67,30999,30999,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,67,68,31077,31077,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,68,69,31320,31320,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,69,70,31617,31617,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,70,71,31776,31776,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,71,72,32408,32408,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,72,73,33143,33143,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,73,74,33388,33388,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,74,75,33593,33593,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,75,76,33732,33732,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,76,77,34133,34133,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,77,78,34256,34256,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,78,79,34424,34424,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,79,80,34608,34608,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,80,81,35107,35107,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,81,82,35379,35379,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,82,83,35620,35620,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,83,84,35719,35719,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,84,85,35940,35940,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,85,86,36112,36112,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,86,87,36653,36653,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,87,88,36777,36777,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,88,89,36984,36984,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,89,90,37142,37142,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,90,91,37218,37218,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,91,92,37455,37455,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,92,93,37542,37542,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,93,94,38268,38268,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,94,95,38547,38547,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,95,96,38679,38679,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,96,97,39176,39176,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,97,98,39337,39337,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,98,99,39545,39545,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,99,100,39935,39935,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,100,101,40215,40215,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,101,102,40650,40650,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,102,103,40819,40819,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,103,104,41700,41700,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,104,105,41848,41848,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,105,106,41955,41955,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,106,107,42119,42119,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,107,108,42169,42169,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,108,109,42467,42467,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,109,110,42922,42922,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,110,111,43180,43180,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,111,112,43327,43327,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,112,113,44496,44496,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,113,114,44695,44695,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,114,115,44870,44870,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,115,116,48152,48152,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,116,117,48631,48631,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,117,118,49013,49013,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,118,119,49235,49235,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,119,120,49581,49581,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,120,121,50382,50382,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,121,122,50526,50526,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,122,123,50622,50622,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,123,124,51004,51004,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,124,125,51115,51115,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,125,126,51262,51262,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,126,127,51379,51379,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,127,128,51498,51498,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,128,129,51670,51670,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,129,130,51787,51787,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,130,131,51965,51965,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,131,132,52147,52147,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,132,133,52465,52465,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,133,134,52702,52702,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,134,135,53337,53337,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,135,136,53587,53587,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,136,137,53851,53851,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,137,138,53973,53973,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,138,139,54177,54177,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,139,140,54512,54512,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,140,141,54733,54733,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,141,142,54928,54928,0,0
20260420151441-b4zwmo__14__P13,20260420151441-b4zwmo,Mick,14,main,P13,142,143,55131,55131,0,0
20260420162459-1rqejrq__0__PRACTICE,20260420162459-1rqejrq,Plub,0,practice,PRACTICE,0,1,2146,2146,0,0
20260420162459-1rqejrq__0__PRACTICE,20260420162459-1rqejrq,Plub,0,practice,PRACTICE,1,2,2228,2228,0,0
20260420162459-1rqejrq__0__PRACTICE,20260420162459-1rqejrq,Plub,0,practice,PRACTICE,2,3,2337,2337,0,0
20260420162459-1rqejrq__0__PRACTICE,20260420162459-1rqejrq,Plub,0,practice,PRACTICE,3,4,2483,2483,0,0
20260420162459-1rqejrq__0__PRACTICE,20260420162459-1rqejrq,Plub,0,practice,PRACTICE,4,5,2698,2698,0,0
20260420162459-1rqejrq__0__PRACTICE,20260420162459-1rqejrq,Plub,0,practice,PRACTICE,5,6,2832,2832,0,0
20260420162459-1rqejrq__0__PRACTICE,20260420162459-1rqejrq,Plub,0,practice,PRACTICE,6,7,3186,3186,0,0
20260420162459-1rqejrq__0__PRACTICE,20260420162459-1rqejrq,Plub,0,practice,PRACTICE,7,8,3427,3427,0,0
20260420162459-1rqejrq__0__PRACTICE,20260420162459-1rqejrq,Plub,0,practice,PRACTICE,8,9,3596,3596,0,0
20260420162459-1rqejrq__0__PRACTICE,20260420162459-1rqejrq,Plub,0,practice,PRACTICE,9,10,3719,3719,0,0
20260420162459-1rqejrq__0__PRACTICE,20260420162459-1rqejrq,Plub,0,practice,PRACTICE,10,11,4994,4994,0,0
20260420162459-1rqejrq__0__PRACTICE,20260420162459-1rqejrq,Plub,0,practice,PRACTICE,11,12,5665,5665,0,0
20260420162459-1rqejrq__0__PRACTICE,20260420162459-1rqejrq,Plub,0,practice,PRACTICE,12,13,5781,5781,0,0
20260420162459-1rqejrq__0__PRACTICE,20260420162459-1rqejrq,Plub,0,practice,PRACTICE,13,14,6503,6503,0,0
20260420162459-1rqejrq__0__PRACTICE,20260420162459-1rqejrq,Plub,0,practice,PRACTICE,14,15,6720,6720,0,0
20260420162459-1rqejrq__0__PRACTICE,20260420162459-1rqejrq,Plub,0,practice,PRACTICE,15,16,6799,6799,0,0
20260420162459-1rqejrq__0__PRACTICE,20260420162459-1rqejrq,Plub,0,practice,PRACTICE,16,17,8391,8391,0,0
20260420162459-1rqejrq__0__PRACTICE,20260420162459-1rqejrq,Plub,0,practice,PRACTICE,17,18,8593,8593,0,0
20260420162459-1rqejrq__0__PRACTICE,20260420162459-1rqejrq,Plub,0,practice,PRACTICE,18,19,9008,9008,0,0
20260420162459-1rqejrq__0__PRACTICE,20260420162459-1rqejrq,Plub,0,practice,PRACTICE,19,20,9224,9224,0,0
20260420162459-1rqejrq__0__PRACTICE,20260420162459-1rqejrq,Plub,0,practice,PRACTICE,20,21,9434,9434,0,0
20260420162459-1rqejrq__0__PRACTICE,20260420162459-1rqejrq,Plub,0,practice,PRACTICE,21,22,9582,9582,0,0
20260420162459-1rqejrq__0__PRACTICE,20260420162459-1rqejrq,Plub,0,practice,PRACTICE,22,23,9689,9689,0,0
20260420162459-1rqejrq__0__PRACTICE,20260420162459-1rqejrq,Plub,0,practice,PRACTICE,23,24,10809,10809,0,1
20260420162459-1rqejrq__0__PRACTICE,20260420162459-1rqejrq,Plub,0,practice,PRACTICE,24,25,11476,11476,0,1
20260420162459-1rqejrq__0__PRACTICE,20260420162459-1rqejrq,Plub,0,practice,PRACTICE,25,26,11599,11599,0,0
20260420162459-1rqejrq__0__PRACTICE,20260420162459-1rqejrq,Plub,0,practice,PRACTICE,26,27,11712,11712,0,0
20260420162459-1rqejrq__0__PRACTICE,20260420162459-1rqejrq,Plub,0,practice,PRACTICE,27,28,11826,11826,0,0
20260420162459-1rqejrq__0__PRACTICE,20260420162459-1rqejrq,Plub,0,practice,PRACTICE,28,29,12114,12114,0,0
20260420162459-1rqejrq__0__PRACTICE,20260420162459-1rqejrq,Plub,0,practice,PRACTICE,29,30,12981,12981,0,0
20260420162459-1rqejrq__0__PRACTICE,20260420162459-1rqejrq,Plub,0,practice,PRACTICE,30,31,13094,13094,0,0
20260420162459-1rqejrq__0__PRACTICE,20260420162459-1rqejrq,Plub,0,practice,PRACTICE,31,32,13213,13213,0,0
20260420162459-1rqejrq__0__PRACTICE,20260420162459-1rqejrq,Plub,0,practice,PRACTICE,32,33,13383,13383,0,0
20260420162459-1rqejrq__0__PRACTICE,20260420162459-1rqejrq,Plub,0,practice,PRACTICE,33,34,13796,13796,0,0
20260420162459-1rqejrq__0__PRACTICE,20260420162459-1rqejrq,Plub,0,practice,PRACTICE,34,35,14203,14203,0,0
20260420162459-1rqejrq__0__PRACTICE,20260420162459-1rqejrq,Plub,0,practice,PRACTICE,35,36,14344,14344,0,0
20260420162459-1rqejrq__0__PRACTICE,20260420162459-1rqejrq,Plub,0,practice,PRACTICE,36,37,14468,14468,0,0
20260420162459-1rqejrq__1__P01,20260420162459-1rqejrq,Plub,1,main,P01,0,1,1274,1274,0,0
20260420162459-1rqejrq__1__P01,20260420162459-1rqejrq,Plub,1,main,P01,1,2,1363,1363,0,0
20260420162459-1rqejrq__1__P01,20260420162459-1rqejrq,Plub,1,main,P01,2,3,1465,1465,0,0
20260420162459-1rqejrq__1__P01,20260420162459-1rqejrq,Plub,1,main,P01,3,4,1583,1583,0,0
20260420162459-1rqejrq__1__P01,20260420162459-1rqejrq,Plub,1,main,P01,4,5,1799,1799,0,0
20260420162459-1rqejrq__1__P01,20260420162459-1rqejrq,Plub,1,main,P01,5,6,1916,1916,0,0
20260420162459-1rqejrq__1__P01,20260420162459-1rqejrq,Plub,1,main,P01,6,7,2596,2596,0,0
20260420162459-1rqejrq__1__P01,20260420162459-1rqejrq,Plub,1,main,P01,7,8,2658,2658,0,0
20260420162459-1rqejrq__1__P01,20260420162459-1rqejrq,Plub,1,main,P01,8,9,2811,2811,0,0
20260420162459-1rqejrq__1__P01,20260420162459-1rqejrq,Plub,1,main,P01,9,10,3419,3419,0,0
20260420162459-1rqejrq__1__P01,20260420162459-1rqejrq,Plub,1,main,P01,10,11,3517,3517,0,0
20260420162459-1rqejrq__1__P01,20260420162459-1rqejrq,Plub,1,main,P01,11,12,3744,3744,0,0
20260420162459-1rqejrq__1__P01,20260420162459-1rqejrq,Plub,1,main,P01,12,13,3993,3993,0,0
20260420162459-1rqejrq__1__P01,20260420162459-1rqejrq,Plub,1,main,P01,13,14,4174,4174,0,0
20260420162459-1rqejrq__1__P01,20260420162459-1rqejrq,Plub,1,main,P01,14,15,4469,4469,0,0
20260420162459-1rqejrq__1__P01,20260420162459-1rqejrq,Plub,1,main,P01,15,16,4618,4618,0,0
20260420162459-1rqejrq__1__P01,20260420162459-1rqejrq,Plub,1,main,P01,16,17,5299,5299,0,0
20260420162459-1rqejrq__1__P01,20260420162459-1rqejrq,Plub,1,main,P01,17,18,5404,5404,0,0
20260420162459-1rqejrq__1__P01,20260420162459-1rqejrq,Plub,1,main,P01,18,19,5574,5574,0,0
20260420162459-1rqejrq__1__P01,20260420162459-1rqejrq,Plub,1,main,P01,19,20,5715,5715,0,0
20260420162459-1rqejrq__1__P01,20260420162459-1rqejrq,Plub,1,main,P01,20,21,5915,5915,0,0
20260420162459-1rqejrq__1__P01,20260420162459-1rqejrq,Plub,1,main,P01,21,22,6068,6068,0,0
20260420162459-1rqejrq__1__P01,20260420162459-1rqejrq,Plub,1,main,P01,22,23,6329,6329,0,0
20260420162459-1rqejrq__1__P01,20260420162459-1rqejrq,Plub,1,main,P01,23,24,6832,6832,0,0
20260420162459-1rqejrq__1__P01,20260420162459-1rqejrq,Plub,1,main,P01,24,25,7023,7023,0,0
20260420162459-1rqejrq__1__P01,20260420162459-1rqejrq,Plub,1,main,P01,25,26,7172,7172,0,0
20260420162459-1rqejrq__1__P01,20260420162459-1rqejrq,Plub,1,main,P01,26,27,7541,7541,0,0
20260420162459-1rqejrq__1__P01,20260420162459-1rqejrq,Plub,1,main,P01,27,28,7914,7914,0,0
20260420162459-1rqejrq__2__P02,20260420162459-1rqejrq,Plub,2,main,P02,0,1,1206,1206,0,0
20260420162459-1rqejrq__2__P02,20260420162459-1rqejrq,Plub,2,main,P02,1,2,1265,1265,0,0
20260420162459-1rqejrq__2__P02,20260420162459-1rqejrq,Plub,2,main,P02,2,3,1486,1486,0,0
20260420162459-1rqejrq__2__P02,20260420162459-1rqejrq,Plub,2,main,P02,3,4,3680,3680,0,0
20260420162459-1rqejrq__2__P02,20260420162459-1rqejrq,Plub,2,main,P02,4,5,4010,4010,0,0
20260420162459-1rqejrq__2__P02,20260420162459-1rqejrq,Plub,2,main,P02,5,6,4169,4169,0,0
20260420162459-1rqejrq__2__P02,20260420162459-1rqejrq,Plub,2,main,P02,6,7,4321,4321,0,0
20260420162459-1rqejrq__2__P02,20260420162459-1rqejrq,Plub,2,main,P02,7,8,4697,4697,0,0
20260420162459-1rqejrq__2__P02,20260420162459-1rqejrq,Plub,2,main,P02,8,9,5091,5091,0,0
20260420162459-1rqejrq__2__P02,20260420162459-1rqejrq,Plub,2,main,P02,9,10,5346,5346,0,0
20260420162459-1rqejrq__2__P02,20260420162459-1rqejrq,Plub,2,main,P02,10,11,5575,5575,0,0
20260420162459-1rqejrq__2__P02,20260420162459-1rqejrq,Plub,2,main,P02,11,12,6307,6307,0,1
20260420162459-1rqejrq__2__P02,20260420162459-1rqejrq,Plub,2,main,P02,12,13,7216,7216,0,0
20260420162459-1rqejrq__2__P02,20260420162459-1rqejrq,Plub,2,main,P02,13,14,7406,7406,0,0
20260420162459-1rqejrq__2__P02,20260420162459-1rqejrq,Plub,2,main,P02,14,15,7570,7570,0,0
20260420162459-1rqejrq__2__P02,20260420162459-1rqejrq,Plub,2,main,P02,15,16,7808,7808,0,0
20260420162459-1rqejrq__2__P02,20260420162459-1rqejrq,Plub,2,main,P02,16,17,8008,8008,0,0
20260420162459-1rqejrq__2__P02,20260420162459-1rqejrq,Plub,2,main,P02,17,18,8358,8358,0,0
20260420162459-1rqejrq__2__P02,20260420162459-1rqejrq,Plub,2,main,P02,18,19,8532,8532,0,0
20260420162459-1rqejrq__2__P02,20260420162459-1rqejrq,Plub,2,main,P02,19,20,8664,8664,0,0
20260420162459-1rqejrq__2__P02,20260420162459-1rqejrq,Plub,2,main,P02,20,21,8796,8796,0,0
20260420162459-1rqejrq__2__P02,20260420162459-1rqejrq,Plub,2,main,P02,21,22,9003,9003,0,0
20260420162459-1rqejrq__2__P02,20260420162459-1rqejrq,Plub,2,main,P02,22,23,9138,9138,0,0
20260420162459-1rqejrq__3__P04,20260420162459-1rqejrq,Plub,3,main,P04,0,1,1057,1057,0,0
20260420162459-1rqejrq__3__P04,20260420162459-1rqejrq,Plub,3,main,P04,1,2,1136,1136,0,0
20260420162459-1rqejrq__3__P04,20260420162459-1rqejrq,Plub,3,main,P04,2,3,1347,1347,0,0
20260420162459-1rqejrq__3__P04,20260420162459-1rqejrq,Plub,3,main,P04,3,4,1475,1475,0,0
20260420162459-1rqejrq__3__P04,20260420162459-1rqejrq,Plub,3,main,P04,4,5,1619,1619,0,0
20260420162459-1rqejrq__3__P04,20260420162459-1rqejrq,Plub,3,main,P04,5,6,2716,2716,0,0
20260420162459-1rqejrq__3__P04,20260420162459-1rqejrq,Plub,3,main,P04,6,7,6105,6105,0,1
20260420162459-1rqejrq__3__P04,20260420162459-1rqejrq,Plub,3,main,P04,7,8,6186,6186,0,1
20260420162459-1rqejrq__3__P04,20260420162459-1rqejrq,Plub,3,main,P04,8,9,6969,6969,0,1
20260420162459-1rqejrq__3__P04,20260420162459-1rqejrq,Plub,3,main,P04,9,10,7237,7237,0,0
20260420162459-1rqejrq__3__P04,20260420162459-1rqejrq,Plub,3,main,P04,10,11,7979,7979,0,0
20260420162459-1rqejrq__3__P04,20260420162459-1rqejrq,Plub,3,main,P04,11,12,8196,8196,0,0
20260420162459-1rqejrq__3__P04,20260420162459-1rqejrq,Plub,3,main,P04,12,13,8727,8727,0,0
20260420162459-1rqejrq__3__P04,20260420162459-1rqejrq,Plub,3,main,P04,13,14,9114,9114,0,0
20260420162459-1rqejrq__3__P04,20260420162459-1rqejrq,Plub,3,main,P04,14,15,9313,9313,0,0
20260420162459-1rqejrq__3__P04,20260420162459-1rqejrq,Plub,3,main,P04,15,16,9643,9643,0,0
20260420162459-1rqejrq__3__P04,20260420162459-1rqejrq,Plub,3,main,P04,16,17,10561,10561,0,0
20260420162459-1rqejrq__3__P04,20260420162459-1rqejrq,Plub,3,main,P04,17,18,10875,10875,0,0
20260420162459-1rqejrq__3__P04,20260420162459-1rqejrq,Plub,3,main,P04,18,19,11802,11802,0,0
20260420162459-1rqejrq__3__P04,20260420162459-1rqejrq,Plub,3,main,P04,19,20,11958,11958,0,0
20260420162459-1rqejrq__3__P04,20260420162459-1rqejrq,Plub,3,main,P04,20,21,12761,12761,0,0
20260420162459-1rqejrq__3__P04,20260420162459-1rqejrq,Plub,3,main,P04,21,22,13401,13401,0,0
20260420162459-1rqejrq__3__P04,20260420162459-1rqejrq,Plub,3,main,P04,22,23,13511,13511,0,0
20260420162459-1rqejrq__3__P04,20260420162459-1rqejrq,Plub,3,main,P04,23,24,13757,13757,0,0
20260420162459-1rqejrq__3__P04,20260420162459-1rqejrq,Plub,3,main,P04,24,25,14190,14190,0,0
20260420162459-1rqejrq__3__P04,20260420162459-1rqejrq,Plub,3,main,P04,25,26,14579,14579,0,0
