window_id,trial_uid,participant_code,prompt_id,error_episode_id,window_start_event_index,window_end_event_index,window_length,episode_duration_ms,episode_delete_count,episode_recovery_step_count,max_error_suffix_depth,mean_friction,pause_before_first_delete_ms,heuristic_recovery_style,prompt_family
20260423062023-gejtas__14__P13__E002,20260423062023-gejtas__14__P13,เทพซ่า676767677,P13,2,65,75,11,1993,2,2,3,0.280051557920998,1349.0,deep_overshoot_then_recovery,long_formal_bureaucratic
20260423062023-gejtas__14__P13__E003,20260423062023-gejtas__14__P13,เทพซ่า676767677,P13,3,88,94,7,0,0,0,1,-0.051689204395063,,other_or_shallow_episode,long_formal_bureaucratic
20260423062023-gejtas__14__P13__E004,20260423062023-gejtas__14__P13,เทพซ่า676767677,P13,4,100,106,7,0,0,0,1,0.2489071514917371,,other_or_shallow_episode,long_formal_bureaucratic
20260423062023-gejtas__14__P13__E005,20260423062023-gejtas__14__P13,เทพซ่า676767677,P13,5,145,151,7,0,0,0,1,0.3735893514557634,,other_or_shallow_episode,long_formal_bureaucratic
20260423062023-gejtas__5__P05__E001,20260423062023-gejtas__5__P05,เทพซ่า676767677,P05,1,24,38,15,4735,4,4,5,0.3067306561012641,3434.0,deep_overshoot_then_recovery,twisted_proverb
20260423062023-gejtas__5__P05__E002,20260423062023-gejtas__5__P05,เทพซ่า676767677,P05,2,34,42,9,848,1,1,2,0.3604042427196747,600.0,pause_then_delete,twisted_proverb
20260423062023-gejtas__6__P09__E001,20260423062023-gejtas__6__P09,เทพซ่า676767677,P09,1,9,15,7,0,0,0,1,-0.0399780545014485,,other_or_shallow_episode,arabic_numerals
20260423062023-gejtas__7__P11__E001,20260423062023-gejtas__7__P11,เทพซ่า676767677,P11,1,19,31,13,1722,3,3,4,0.166325407034364,334.0,deep_overshoot_then_recovery,rhythmic_repetition
20260423062023-gejtas__8__P10__E001,20260423062023-gejtas__8__P10,เทพซ่า676767677,P10,1,38,44,7,0,0,0,1,0.917450675746363,,other_or_shallow_episode,thai_numerals
20260423062023-gejtas__9__P06__E001,20260423062023-gejtas__9__P06,เทพซ่า676767677,P06,1,8,14,7,0,0,0,1,0.1020310077173675,,other_or_shallow_episode,mixed_symbols_identification
20260423062023-gejtas__9__P06__E002,20260423062023-gejtas__9__P06,เทพซ่า676767677,P06,2,10,16,7,0,0,0,1,0.1876394539091884,,other_or_shallow_episode,mixed_symbols_identification
20260423062023-gejtas__9__P06__E003,20260423062023-gejtas__9__P06,เทพซ่า676767677,P06,3,27,43,17,2088,5,5,6,0.3965364385310044,567.0,deep_overshoot_then_recovery,mixed_symbols_identification
20260423062023-gejtas__9__P06__E004,20260423062023-gejtas__9__P06,เทพซ่า676767677,P06,4,45,59,15,2635,4,4,4,0.5977953097765146,765.0,deep_overshoot_then_recovery,mixed_symbols_identification
20260423062023-gejtas__9__P06__E005,20260423062023-gejtas__9__P06,เทพซ่า676767677,P06,5,73,81,9,1223,1,1,2,0.2368143230863396,961.0,pause_then_delete,mixed_symbols_identification
20260423075501-38cbcj__10__P08__E001,20260423075501-38cbcj__10__P08,น้ำ,P08,1,11,17,7,0,0,0,1,0.0100595414235002,,other_or_shallow_episode,formal_lexical_difficulty
20260423075501-38cbcj__11__P07__E001,20260423075501-38cbcj__11__P07,น้ำ,P07,1,10,18,9,570,1,1,2,0.1584278775162697,296.0,immediate_repair,formal_educational
20260423075501-38cbcj__11__P07__E002,20260423075501-38cbcj__11__P07,น้ำ,P07,2,14,20,7,0,0,0,1,0.3744741873282063,,other_or_shallow_episode,formal_educational
20260423075501-38cbcj__11__P07__E003,20260423075501-38cbcj__11__P07,น้ำ,P07,3,36,42,7,0,0,0,1,-0.1459714278070817,,other_or_shallow_episode,formal_educational
20260423075501-38cbcj__12__P12__E001,20260423075501-38cbcj__12__P12,น้ำ,P12,1,36,42,7,0,0,0,1,-0.0335392902400096,,other_or_shallow_episode,long_familiar_expository
20260423075501-38cbcj__12__P12__E002,20260423075501-38cbcj__12__P12,น้ำ,P12,2,46,54,9,514,1,1,2,-0.0938800012162668,498.0,other_or_shallow_episode,long_familiar_expository
20260423075501-38cbcj__12__P12__E003,20260423075501-38cbcj__12__P12,น้ำ,P12,3,61,67,7,0,0,0,1,0.0809284794102705,,other_or_shallow_episode,long_familiar_expository
20260423075501-38cbcj__12__P12__E004,20260423075501-38cbcj__12__P12,น้ำ,P12,4,78,84,7,0,0,0,1,-1.0765566271708005,,other_or_shallow_episode,long_familiar_expository
20260423075501-38cbcj__12__P12__E005,20260423075501-38cbcj__12__P12,น้ำ,P12,5,84,90,7,0,0,0,1,0.1554537174802525,,other_or_shallow_episode,long_familiar_expository
20260423075501-38cbcj__12__P12__E006,20260423075501-38cbcj__12__P12,น้ำ,P12,6,89,95,7,0,0,0,1,0.0479770208576491,,other_or_shallow_episode,long_familiar_expository
20260423075501-38cbcj__12__P12__E007,20260423075501-38cbcj__12__P12,น้ำ,P12,7,114,122,9,569,1,1,2,-0.1806663071913324,562.0,pause_then_delete,long_familiar_expository
20260423075501-38cbcj__12__P12__E008,20260423075501-38cbcj__12__P12,น้ำ,P12,8,131,137,7,0,0,0,1,0.6154912156988701,,other_or_shallow_episode,long_familiar_expository
20260423075501-38cbcj__12__P12__E009,20260423075501-38cbcj__12__P12,น้ำ,P12,9,134,142,9,717,1,1,2,0.3888830933249498,463.0,other_or_shallow_episode,long_familiar_expository
20260423075501-38cbcj__13__P14__E001,20260423075501-38cbcj__13__P14,น้ำ,P14,1,8,14,7,0,0,0,1,0.0566938146612302,,other_or_shallow_episode,long_mixed_difficulty
20260423075501-38cbcj__13__P14__E002,20260423075501-38cbcj__13__P14,น้ำ,P14,2,18,24,7,0,0,0,1,-0.0594799952395579,,other_or_shallow_episode,long_mixed_difficulty
20260423075501-38cbcj__13__P14__E003,20260423075501-38cbcj__13__P14,น้ำ,P14,3,30,36,7,0,0,0,1,-0.9884973534897092,,other_or_shallow_episode,long_mixed_difficulty
20260423075501-38cbcj__13__P14__E004,20260423075501-38cbcj__13__P14,น้ำ,P14,4,48,54,7,0,0,0,1,-0.2089990356165123,,other_or_shallow_episode,long_mixed_difficulty
20260423075501-38cbcj__13__P14__E005,20260423075501-38cbcj__13__P14,น้ำ,P14,5,60,68,9,629,1,1,2,0.1962889217538821,376.0,other_or_shallow_episode,long_mixed_difficulty
20260423075501-38cbcj__13__P14__E006,20260423075501-38cbcj__13__P14,น้ำ,P14,6,99,107,9,742,1,1,2,0.4286351703368221,345.0,other_or_shallow_episode,long_mixed_difficulty
20260423075501-38cbcj__13__P14__E007,20260423075501-38cbcj__13__P14,น้ำ,P14,7,132,138,7,0,0,0,1,-0.0974523713165681,,other_or_shallow_episode,long_mixed_difficulty
20260423075501-38cbcj__13__P14__E008,20260423075501-38cbcj__13__P14,น้ำ,P14,8,137,143,7,0,0,0,1,0.0702767098581271,,other_or_shallow_episode,long_mixed_difficulty
20260423075501-38cbcj__14__P13__E001,20260423075501-38cbcj__14__P13,น้ำ,P13,1,15,23,9,649,1,1,2,-0.149874930021427,637.0,pause_then_delete,long_formal_bureaucratic
20260423075501-38cbcj__14__P13__E002,20260423075501-38cbcj__14__P13,น้ำ,P13,2,30,36,7,0,0,0,1,-0.1117276345772678,,other_or_shallow_episode,long_formal_bureaucratic
20260423075501-38cbcj__14__P13__E003,20260423075501-38cbcj__14__P13,น้ำ,P13,3,62,68,7,0,0,0,1,0.0632584617403635,,other_or_shallow_episode,long_formal_bureaucratic
20260423075501-38cbcj__14__P13__E004,20260423075501-38cbcj__14__P13,น้ำ,P13,4,93,99,7,0,0,0,1,-0.0606507674508228,,other_or_shallow_episode,long_formal_bureaucratic
20260423075501-38cbcj__1__P01__E001,20260423075501-38cbcj__1__P01,น้ำ,P01,1,4,10,7,0,0,0,1,-0.0602326580989685,,other_or_shallow_episode,familiar_baseline
20260423075501-38cbcj__2__P02__E001,20260423075501-38cbcj__2__P02,น้ำ,P02,1,1,7,7,0,0,0,1,0.5933325752660302,,other_or_shallow_episode,familiar_polite
20260423075501-38cbcj__2__P02__E002,20260423075501-38cbcj__2__P02,น้ำ,P02,2,4,10,7,0,0,0,1,-0.1883278163551816,,other_or_shallow_episode,familiar_polite
20260423075501-38cbcj__3__P04__E001,20260423075501-38cbcj__3__P04,น้ำ,P04,1,3,11,9,596,1,1,2,-0.048280244448523,586.0,pause_then_delete,orthographic_named_entity
20260423075501-38cbcj__3__P04__E002,20260423075501-38cbcj__3__P04,น้ำ,P04,2,8,16,9,681,1,1,2,0.0654652266901196,489.0,other_or_shallow_episode,orthographic_named_entity
20260423075501-38cbcj__3__P04__E003,20260423075501-38cbcj__3__P04,น้ำ,P04,3,16,22,7,0,0,0,1,0.5576054587192458,,other_or_shallow_episode,orthographic_named_entity
20260423075501-38cbcj__5__P05__E001,20260423075501-38cbcj__5__P05,น้ำ,P05,1,1,7,7,0,0,0,1,-0.0561911269567312,,other_or_shallow_episode,twisted_proverb
20260423075501-38cbcj__5__P05__E002,20260423075501-38cbcj__5__P05,น้ำ,P05,2,5,11,7,0,0,0,1,-0.1064491191219275,,other_or_shallow_episode,twisted_proverb
20260423075501-38cbcj__5__P05__E003,20260423075501-38cbcj__5__P05,น้ำ,P05,3,8,16,9,521,1,1,2,0.0327508226987661,428.0,other_or_shallow_episode,twisted_proverb
20260423075501-38cbcj__5__P05__E004,20260423075501-38cbcj__5__P05,น้ำ,P05,4,32,38,7,0,0,0,1,0.3664762445054606,,other_or_shallow_episode,twisted_proverb
20260423075501-38cbcj__5__P05__E005,20260423075501-38cbcj__5__P05,น้ำ,P05,5,34,48,15,1633,4,4,5,0.2059338931001393,394.0,deep_overshoot_then_recovery,twisted_proverb
20260423075501-38cbcj__6__P09__E001,20260423075501-38cbcj__6__P09,น้ำ,P09,1,39,47,9,855,1,1,2,-0.1852316264597111,688.0,pause_then_delete,arabic_numerals
20260423075501-38cbcj__7__P11__E001,20260423075501-38cbcj__7__P11,น้ำ,P11,1,37,42,6,0,0,0,1,-0.2105540184192586,,other_or_shallow_episode,rhythmic_repetition
20260423075501-38cbcj__8__P10__E001,20260423075501-38cbcj__8__P10,น้ำ,P10,1,4,10,7,0,0,0,1,0.4209445636943701,,other_or_shallow_episode,thai_numerals
20260423075501-38cbcj__8__P10__E002,20260423075501-38cbcj__8__P10,น้ำ,P10,2,20,26,7,0,0,0,1,1.045815682997735,,other_or_shallow_episode,thai_numerals
20260423075501-38cbcj__8__P10__E003,20260423075501-38cbcj__8__P10,น้ำ,P10,3,32,38,7,0,0,0,1,0.3003465807167403,,other_or_shallow_episode,thai_numerals
20260423084348-yowi25__10__P08__E001,20260423084348-yowi25__10__P08,Chokdee`,P08,1,40,46,7,0,0,0,1,0.100668531910424,,other_or_shallow_episode,formal_lexical_difficulty
20260423084348-yowi25__10__P08__E002,20260423084348-yowi25__10__P08,Chokdee`,P08,2,51,57,7,0,0,0,1,0.1249076224041138,,other_or_shallow_episode,formal_lexical_difficulty
20260423084348-yowi25__10__P08__E003,20260423084348-yowi25__10__P08,Chokdee`,P08,3,56,64,9,465,1,1,2,-0.3854366400738967,462.0,other_or_shallow_episode,formal_lexical_difficulty
20260423084348-yowi25__11__P07__E001,20260423084348-yowi25__11__P07,Chokdee`,P07,1,9,15,7,0,0,0,1,0.1696590261818236,,other_or_shallow_episode,formal_educational
20260423084348-yowi25__11__P07__E002,20260423084348-yowi25__11__P07,Chokdee`,P07,2,14,20,7,0,0,0,1,0.0145436641674372,,other_or_shallow_episode,formal_educational
20260423084348-yowi25__11__P07__E003,20260423084348-yowi25__11__P07,Chokdee`,P07,3,21,27,7,0,0,0,1,-0.2950524310850915,,other_or_shallow_episode,formal_educational
20260423084348-yowi25__11__P07__E004,20260423084348-yowi25__11__P07,Chokdee`,P07,4,42,48,7,0,0,0,1,-0.252604066770644,,other_or_shallow_episode,formal_educational
20260423084348-yowi25__11__P07__E005,20260423084348-yowi25__11__P07,Chokdee`,P07,5,63,71,9,502,1,1,2,-0.1636043099285307,383.0,other_or_shallow_episode,formal_educational
20260423084348-yowi25__12__P12__E001,20260423084348-yowi25__12__P12,Chokdee`,P12,1,6,16,11,634,2,2,3,-0.1437197963770636,390.0,deep_overshoot_then_recovery,long_familiar_expository
20260423084348-yowi25__12__P12__E002,20260423084348-yowi25__12__P12,Chokdee`,P12,2,15,27,13,889,3,3,4,0.0762094921358481,275.0,deep_overshoot_then_recovery,long_familiar_expository
20260423084348-yowi25__12__P12__E003,20260423084348-yowi25__12__P12,Chokdee`,P12,3,24,32,9,358,1,1,2,-0.1902037957394651,283.0,immediate_repair,long_familiar_expository
20260423084348-yowi25__12__P12__E004,20260423084348-yowi25__12__P12,Chokdee`,P12,4,33,41,9,329,1,1,2,-0.1215384262258063,251.0,immediate_repair,long_familiar_expository
20260423084348-yowi25__12__P12__E005,20260423084348-yowi25__12__P12,Chokdee`,P12,5,60,66,7,0,0,0,1,-1.3964268331327312,,other_or_shallow_episode,long_familiar_expository
20260423084348-yowi25__12__P12__E006,20260423084348-yowi25__12__P12,Chokdee`,P12,6,80,86,7,0,0,0,1,-0.8769221370577045,,other_or_shallow_episode,long_familiar_expository
20260423084348-yowi25__12__P12__E007,20260423084348-yowi25__12__P12,Chokdee`,P12,7,93,99,7,0,0,0,1,-0.3785810974267803,,other_or_shallow_episode,long_familiar_expository
20260423084348-yowi25__12__P12__E008,20260423084348-yowi25__12__P12,Chokdee`,P12,8,97,105,9,508,1,1,2,0.0243852429963971,197.0,immediate_repair,long_familiar_expository
20260423084348-yowi25__12__P12__E009,20260423084348-yowi25__12__P12,Chokdee`,P12,9,128,136,9,458,1,1,2,0.1404962239861351,181.0,immediate_repair,long_familiar_expository
20260423084348-yowi25__12__P12__E010,20260423084348-yowi25__12__P12,Chokdee`,P12,10,153,159,7,0,0,0,1,-0.0515121948574454,,other_or_shallow_episode,long_familiar_expository
20260423084348-yowi25__12__P12__E011,20260423084348-yowi25__12__P12,Chokdee`,P12,11,159,165,7,0,0,0,1,-0.252604066770644,,other_or_shallow_episode,long_familiar_expository
20260423084348-yowi25__12__P12__E012,20260423084348-yowi25__12__P12,Chokdee`,P12,12,162,174,13,789,3,3,4,-0.272251095421426,4.0,deep_overshoot_then_recovery,long_familiar_expository
20260423084348-yowi25__13__P14__E001,20260423084348-yowi25__13__P14,Chokdee`,P14,1,11,19,9,520,1,1,2,0.1118445232185879,329.0,other_or_shallow_episode,long_mixed_difficulty
20260423084348-yowi25__13__P14__E002,20260423084348-yowi25__13__P14,Chokdee`,P14,2,23,31,9,568,1,1,2,-0.0016789339900244,421.0,other_or_shallow_episode,long_mixed_difficulty
20260423084348-yowi25__13__P14__E003,20260423084348-yowi25__13__P14,Chokdee`,P14,3,35,41,7,0,0,0,1,-0.0758067122218617,,other_or_shallow_episode,long_mixed_difficulty
20260423084348-yowi25__13__P14__E004,20260423084348-yowi25__13__P14,Chokdee`,P14,4,42,50,9,426,1,1,2,0.0959098473308011,245.0,immediate_repair,long_mixed_difficulty
20260423084348-yowi25__13__P14__E005,20260423084348-yowi25__13__P14,Chokdee`,P14,5,65,75,11,679,2,2,3,-0.1143991669952128,445.0,deep_overshoot_then_recovery,long_mixed_difficulty
20260423084348-yowi25__13__P14__E006,20260423084348-yowi25__13__P14,Chokdee`,P14,6,81,89,9,568,1,1,2,0.0284720748452842,227.0,immediate_repair,long_mixed_difficulty
20260423084348-yowi25__13__P14__E007,20260423084348-yowi25__13__P14,Chokdee`,P14,7,95,103,9,597,1,1,2,-0.2176360264041393,551.0,pause_then_delete,long_mixed_difficulty
20260423084348-yowi25__13__P14__E008,20260423084348-yowi25__13__P14,Chokdee`,P14,8,115,121,7,0,0,0,1,-0.0232828389158337,,other_or_shallow_episode,long_mixed_difficulty
20260423084348-yowi25__13__P14__E009,20260423084348-yowi25__13__P14,Chokdee`,P14,9,122,130,9,332,1,1,2,0.0474082673887153,283.0,immediate_repair,long_mixed_difficulty
20260423084348-yowi25__13__P14__E010,20260423084348-yowi25__13__P14,Chokdee`,P14,10,162,170,9,571,1,1,2,-0.2400114455772024,557.0,pause_then_delete,long_mixed_difficulty
20260423084348-yowi25__13__P14__E011,20260423084348-yowi25__13__P14,Chokdee`,P14,11,179,189,11,1302,2,2,2,-0.0396592484877859,335.0,other_or_shallow_episode,long_mixed_difficulty
20260423084348-yowi25__14__P13__E001,20260423084348-yowi25__14__P13,Chokdee`,P13,1,6,14,9,592,1,1,2,-0.0288972115783058,371.0,other_or_shallow_episode,long_formal_bureaucratic
20260423084348-yowi25__14__P13__E002,20260423084348-yowi25__14__P13,Chokdee`,P13,2,14,28,15,1061,4,4,5,0.0019588224637695,207.0,deep_overshoot_then_recovery,long_formal_bureaucratic
20260423084348-yowi25__14__P13__E003,20260423084348-yowi25__14__P13,Chokdee`,P13,3,24,30,7,0,0,0,1,0.3455777967403111,,other_or_shallow_episode,long_formal_bureaucratic
20260423084348-yowi25__14__P13__E004,20260423084348-yowi25__14__P13,Chokdee`,P13,4,26,34,9,616,1,1,2,0.286744541226063,341.0,other_or_shallow_episode,long_formal_bureaucratic
20260423084348-yowi25__14__P13__E005,20260423084348-yowi25__14__P13,Chokdee`,P13,5,33,39,7,0,0,0,1,0.7506217609510831,,other_or_shallow_episode,long_formal_bureaucratic
20260423084348-yowi25__14__P13__E006,20260423084348-yowi25__14__P13,Chokdee`,P13,6,47,55,9,519,1,1,2,-0.2149763619252728,441.0,other_or_shallow_episode,long_formal_bureaucratic
20260423084348-yowi25__14__P13__E007,20260423084348-yowi25__14__P13,Chokdee`,P13,7,90,96,7,0,0,0,1,-0.019490400154445,,other_or_shallow_episode,long_formal_bureaucratic
20260423084348-yowi25__14__P13__E008,20260423084348-yowi25__14__P13,Chokdee`,P13,8,107,113,7,0,0,0,1,-0.0216889142992038,,other_or_shallow_episode,long_formal_bureaucratic
20260423084348-yowi25__14__P13__E009,20260423084348-yowi25__14__P13,Chokdee`,P13,9,115,121,7,0,0,0,1,-0.0213307735925036,,other_or_shallow_episode,long_formal_bureaucratic
20260423084348-yowi25__14__P13__E010,20260423084348-yowi25__14__P13,Chokdee`,P13,10,118,124,7,0,0,0,1,-0.1250745938454508,,other_or_shallow_episode,long_formal_bureaucratic
20260423084348-yowi25__14__P13__E011,20260423084348-yowi25__14__P13,Chokdee`,P13,11,127,133,7,0,0,0,1,-0.0486574149606978,,other_or_shallow_episode,long_formal_bureaucratic
20260423084348-yowi25__14__P13__E012,20260423084348-yowi25__14__P13,Chokdee`,P13,12,139,145,7,0,0,0,1,-0.0740840592012667,,other_or_shallow_episode,long_formal_bureaucratic
20260423084348-yowi25__14__P13__E013,20260423084348-yowi25__14__P13,Chokdee`,P13,13,145,155,11,719,2,2,3,-0.1868098875915974,281.0,deep_overshoot_then_recovery,long_formal_bureaucratic
20260423084348-yowi25__14__P13__E014,20260423084348-yowi25__14__P13,Chokdee`,P13,14,156,166,11,586,2,2,2,-0.2999164083460101,373.0,other_or_shallow_episode,long_formal_bureaucratic
20260423084348-yowi25__14__P13__E015,20260423084348-yowi25__14__P13,Chokdee`,P13,15,168,180,13,1020,3,3,4,0.0067471988522852,309.0,deep_overshoot_then_recovery,long_formal_bureaucratic
20260423084348-yowi25__14__P13__E016,20260423084348-yowi25__14__P13,Chokdee`,P13,16,187,199,13,834,3,3,4,0.0449896490426721,223.0,deep_overshoot_then_recovery,long_formal_bureaucratic
20260423084348-yowi25__14__P13__E017,20260423084348-yowi25__14__P13,Chokdee`,P13,17,195,201,7,0,0,0,1,0.5359883517566002,,other_or_shallow_episode,long_formal_bureaucratic
20260423084348-yowi25__14__P13__E018,20260423084348-yowi25__14__P13,Chokdee`,P13,18,214,220,7,0,0,0,1,-0.1519142628318243,,other_or_shallow_episode,long_formal_bureaucratic
20260423084348-yowi25__1__P01__E001,20260423084348-yowi25__1__P01,Chokdee`,P01,1,1,15,15,1123,4,4,5,-0.1330170124463341,274.0,deep_overshoot_then_recovery,familiar_baseline
20260423084348-yowi25__1__P01__E002,20260423084348-yowi25__1__P01,Chokdee`,P01,2,24,32,9,304,1,1,2,-0.145982478657469,290.0,immediate_repair,familiar_baseline
20260423084348-yowi25__1__P01__E003,20260423084348-yowi25__1__P01,Chokdee`,P01,3,32,44,13,1258,3,3,3,0.0234432775949718,286.0,deep_overshoot_then_recovery,familiar_baseline
20260423084348-yowi25__4__P03__E001,20260423084348-yowi25__4__P03,Chokdee`,P03,1,6,14,9,574,1,1,2,0.1251898711340568,281.0,immediate_repair,formal_register
20260423084348-yowi25__4__P03__E002,20260423084348-yowi25__4__P03,Chokdee`,P03,2,10,18,9,431,1,1,2,0.0660195072412068,336.0,other_or_shallow_episode,formal_register
20260423084348-yowi25__4__P03__E003,20260423084348-yowi25__4__P03,Chokdee`,P03,3,25,31,7,0,0,0,1,-0.1050465817574099,,other_or_shallow_episode,formal_register
20260423084348-yowi25__4__P03__E004,20260423084348-yowi25__4__P03,Chokdee`,P03,4,37,42,6,0,0,0,1,-0.2511466849705411,,other_or_shallow_episode,formal_register
20260423084348-yowi25__5__P05__E001,20260423084348-yowi25__5__P05,Chokdee`,P05,1,14,20,7,0,0,0,1,-0.6147665381903595,,other_or_shallow_episode,twisted_proverb
20260423084348-yowi25__5__P05__E002,20260423084348-yowi25__5__P05,Chokdee`,P05,2,26,32,7,0,0,0,1,0.2156494818092843,,other_or_shallow_episode,twisted_proverb
20260423084348-yowi25__6__P09__E001,20260423084348-yowi25__6__P09,Chokdee`,P09,1,6,12,7,0,0,0,1,-0.0849083880859608,,other_or_shallow_episode,arabic_numerals
20260423084348-yowi25__6__P09__E002,20260423084348-yowi25__6__P09,Chokdee`,P09,2,12,22,11,684,2,2,3,0.1535033364959817,270.0,deep_overshoot_then_recovery,arabic_numerals
20260423084348-yowi25__6__P09__E003,20260423084348-yowi25__6__P09,Chokdee`,P09,3,36,42,7,0,0,0,1,-0.0740840592012667,,other_or_shallow_episode,arabic_numerals
20260423084348-yowi25__7__P11__E001,20260423084348-yowi25__7__P11,Chokdee`,P11,1,22,28,7,0,0,0,1,-0.0582671947036931,,other_or_shallow_episode,rhythmic_repetition
20260423084348-yowi25__8__P10__E001,20260423084348-yowi25__8__P10,Chokdee`,P10,1,1,5,5,0,0,0,1,-1.0710291633431517,,other_or_shallow_episode,thai_numerals
20260423084348-yowi25__8__P10__E002,20260423084348-yowi25__8__P10,Chokdee`,P10,2,7,13,7,0,0,0,1,-0.0328228148414298,,other_or_shallow_episode,thai_numerals
